RIC,Date,Total Equity,Company Market Cap,Revenue,Full-Time Employees,"Cash Dividend Paid, Common, Discrete"
SUWG.BE^D10,31/12/2011,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2012,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2013,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2014,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2015,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2016,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2017,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2018,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2019,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2020,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
SUWG.BE^D10,31/12/2021,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.084,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
TRBIk.H^A20,31/12/1999,,13.51599128,,,
TRBIk.H^A20,31/12/2000,,4.649997,,,
TRBIk.H^A20,31/12/2001,,2.009995,,,
TRBIk.H^A20,31/12/2002,,1.085,,,
TRBIk.H^A20,31/12/2003,,0.5115,,,
TRBIk.H^A20,31/12/2004,,0.1085,,,
TRBIk.H^A20,31/12/2005,,0.68199956,,,
TRBIk.H^A20,31/12/2006,,0.41849973,,,
TRBIk.H^A20,31/12/2007,0,2.8792962,,0,
TRBIk.H^A20,31/12/2008,2.378,1.41049909,,0,
TRBIk.H^A20,31/12/2009,2.116,1.9195308,,0,
TRBIk.H^A20,31/12/2010,2.08689,1.9195308,0,0,
TRBIk.H^A20,31/12/2011,,1.071,,,
TRBIk.H^A20,31/12/2012,,0.87,,,
TRBIk.H^A20,31/12/2013,1.18203,0.813,0,,
TRBIk.H^A20,31/12/2014,1.18203,0.799,0,,
TRBIk.H^A20,31/12/2015,1.3314,0.612,0,,
TRBIk.H^A20,31/12/2016,1.41071,0.89,,,
TRBIk.H^A20,31/12/2017,1.41071,2.795,,,
TRBIk.H^A20,31/12/2018,1.67717,3.16,5.52742,,
TRBIk.H^A20,31/12/2019,1.67717,0.01,5.52742,,
TRBIk.H^A20,31/12/2020,1.67717,0.01,5.52742,,
TRBIk.H^A20,31/12/2021,1.67717,0.01,5.52742,,
MC9K.SG^C16,31/12/2003,2.026,,3.696,,
MC9K.SG^C16,31/12/2004,2.184,12.75000076,3.035,48,
MC9K.SG^C16,31/12/2005,2.184,12.75000076,3.035,48,
MC9K.SG^C16,31/12/2006,4.626,12.75000076,4.321,49,
MC9K.SG^C16,31/12/2007,7.815,12.75000076,12.861,79,
MC9K.SG^C16,31/12/2008,8.569,12.75000076,13.464,86,
MC9K.SG^C16,31/12/2009,12.98,12.75000076,23.48,153,
MC9K.SG^C16,31/12/2010,12.98,1.089,23.48,153,
MC9K.SG^C16,31/12/2011,12.98,4.78191335,23.48,153,
MC9K.SG^C16,31/12/2012,12.98,6.89602241,23.48,153,
MC9K.SG^C16,31/12/2013,12.98,9.19418059,23.48,153,
MC9K.SG^C16,31/12/2014,12.98,9.43827388,23.48,153,
MC9K.SG^C16,31/12/2015,12.98,5.27395,23.48,153,
MC9K.SG^C16,31/12/2016,12.98,5.27395,23.48,153,
MC9K.SG^C16,31/12/2017,12.98,5.27395,23.48,153,
MC9K.SG^C16,31/12/2018,12.98,5.27395,23.48,153,
MC9K.SG^C16,31/12/2019,12.98,5.27395,23.48,153,
MC9K.SG^C16,31/12/2020,12.98,5.27395,23.48,153,
MC9K.SG^C16,31/12/2021,12.98,5.27395,23.48,153,
RAVG.D^D14,31/12/1998,,14.80169419,,,
RAVG.D^D14,31/12/1999,,22.5,,,
RAVG.D^D14,31/12/2000,,3.0,,,
RAVG.D^D14,31/12/2001,,5.8,,,
RAVG.D^D14,31/12/2002,,0.9,,,
RAVG.D^D14,31/12/2003,,1.3,,,
RAVG.D^D14,31/12/2004,,1.89,,,
RAVG.D^D14,31/12/2005,,2.2,,,
RAVG.D^D14,31/12/2006,,2.6,,,
RAVG.D^D14,31/12/2007,,1.85,,,
RAVG.D^D14,31/12/2008,,0.7,,,
RAVG.D^D14,31/12/2009,,0.5,,,
RAVG.D^D14,31/12/2010,,0.5,,,
RAVG.D^D14,31/12/2011,,0.9,,,
RAVG.D^D14,31/12/2012,,0.21,,,
RAVG.D^D14,31/12/2013,,0.22,,,
RAVG.D^D14,31/12/2014,,0.15,,,
RAVG.D^D14,31/12/2015,,0.15,,,
RAVG.D^D14,31/12/2016,,0.15,,,
RAVG.D^D14,31/12/2017,,0.15,,,
RAVG.D^D14,31/12/2018,,0.15,,,
RAVG.D^D14,31/12/2019,,0.15,,,
RAVG.D^D14,31/12/2020,,0.15,,,
RAVG.D^D14,31/12/2021,,0.15,,,
SSOG.H^E15,31/12/2000,,38.795625,,,
SSOG.H^E15,31/12/2001,,43.3805625,,,
SSOG.H^E15,31/12/2002,31.011,18.33975,2.544,43,
SSOG.H^E15,31/12/2003,30.167,15.80011485,9.532,63,
SSOG.H^E15,31/12/2004,23.874,42.04286058,12.002,67,
SSOG.H^E15,31/12/2005,25.098,64.59050431,21.668,61,
SSOG.H^E15,31/12/2006,36.425,32.1862014,57.405,87,
SSOG.H^E15,31/12/2007,37.803,40.5102918,69.037,92,
SSOG.H^E15,31/12/2008,40.772,23.69238278,43.036,73,
SSOG.H^E15,31/12/2009,42.843,42.48409786,97.662,116,
SSOG.H^E15,31/12/2010,48.877,52.5304332,152.885,163,
SSOG.H^E15,31/12/2011,50.098,43.13379504,201.032,185,1.114
SSOG.H^E15,31/12/2012,45.198,31.92662669,261.811,260,1.503
SSOG.H^E15,31/12/2013,44.206,7.499807172,188.623,207,1.551
SSOG.H^E15,31/12/2014,44.206,0.472015836,188.623,207,1.551
SSOG.H^E15,31/12/2015,44.206,0.222896367,188.623,207,1.551
SSOG.H^E15,31/12/2016,44.206,0.222896367,188.623,207,1.551
SSOG.H^E15,31/12/2017,44.206,0.222896367,188.623,207,1.551
SSOG.H^E15,31/12/2018,44.206,0.222896367,188.623,207,1.551
SSOG.H^E15,31/12/2019,44.206,0.222896367,188.623,207,1.551
SSOG.H^E15,31/12/2020,44.206,0.222896367,188.623,207,1.551
SSOG.H^E15,31/12/2021,44.206,0.222896367,188.623,207,1.551
DTAGF.PK^H09,31/12/1997,0.935664,,0.013805,,
DTAGF.PK^H09,31/12/1998,3.311127,,0.178441,4,
DTAGF.PK^H09,31/12/1999,2.999239,,0.47499,8,
DTAGF.PK^H09,31/12/2000,2.447555,,0.933619,9,
DTAGF.PK^H09,31/12/2001,2.346319,,1.196935,4,
DTAGF.PK^H09,31/12/2002,3.378618,,0.488284,2,
DTAGF.PK^H09,31/12/2003,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2004,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2005,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2006,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2007,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2008,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2009,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2010,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2011,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2012,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2013,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2014,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2015,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2016,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2017,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2018,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2019,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2020,3.216,4.4790525,0,2,
DTAGF.PK^H09,31/12/2021,3.216,4.4790525,0,2,
RWKG.D^K02,31/12/1999,101.5709573,,43.90777915,,
RWKG.D^K02,31/12/2000,101.3058394,,1.424970473,0,
RWKG.D^K02,31/12/2001,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2002,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2003,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2004,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2005,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2006,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2007,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2008,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2009,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2010,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2011,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2012,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2013,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2014,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2015,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2016,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2017,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2018,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2019,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2020,101.3058394,,0.35074623,0,
RWKG.D^K02,31/12/2021,101.3058394,,0.35074623,0,
PLTG.D^C20,31/12/1996,,300.845832,,,
PLTG.D^C20,31/12/1997,,288.2849078,,,
PLTG.D^C20,31/12/1998,,161.75763,,,
PLTG.D^C20,31/12/1999,164.857925,49.56,666.109684,5419,14.20522234
PLTG.D^C20,31/12/2000,22.397657,18.144,747.052832,6182,1.840650772
PLTG.D^C20,31/12/2001,0,4.824,644.179347,5147,
PLTG.D^C20,31/12/2002,30.716,32.2056,590.573,4524,
PLTG.D^C20,31/12/2003,30.716,0.96,590.573,4524,
PLTG.D^C20,31/12/2004,30.716,0.408,590.573,4524,
PLTG.D^C20,31/12/2005,30.716,0.24,590.573,4524,
PLTG.D^C20,31/12/2006,30.716,0.528,590.573,4524,
PLTG.D^C20,31/12/2007,30.716,0.216,590.573,4524,
PLTG.D^C20,31/12/2008,30.716,0.0264,590.573,4524,
PLTG.D^C20,31/12/2009,30.716,0.06,590.573,4524,
PLTG.D^C20,31/12/2010,30.716,0.12,590.573,4524,
PLTG.D^C20,31/12/2011,30.716,0.12,590.573,4524,
PLTG.D^C20,31/12/2012,30.716,0.1032,590.573,4524,
PLTG.D^C20,31/12/2013,30.716,0.0528,590.573,4524,
PLTG.D^C20,31/12/2014,30.716,0.0312,590.573,4524,
PLTG.D^C20,31/12/2015,30.716,0.0048,590.573,4524,
PLTG.D^C20,31/12/2016,30.716,0.0096,590.573,4524,
PLTG.D^C20,31/12/2017,30.716,0.0072,590.573,4524,
PLTG.D^C20,31/12/2018,30.716,0.0024,590.573,4524,
PLTG.D^C20,31/12/2019,30.716,0.0072,590.573,4524,
PLTG.D^C20,31/12/2020,30.716,0.0036,590.573,4524,
PLTG.D^C20,31/12/2021,30.716,0.0036,590.573,4524,
A7U.BE^G16,31/12/2012,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.16875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2013,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.14375,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2014,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.14375,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2015,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2016,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2017,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2018,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2019,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2020,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
A7U.BE^G16,31/12/2021,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.3875,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
PCVG.H^A16,31/12/2011,,1.904,,,
PCVG.H^A16,31/12/2012,,1.47,,,
PCVG.H^A16,31/12/2013,,1.7955,,,
PCVG.H^A16,31/12/2014,,10.3005,,,
BFIG.BE^K16,31/12/2002,17.532,,1.854,0,
BFIG.BE^K16,31/12/2003,4.727,,1.276,0,
BFIG.BE^K16,31/12/2004,0,36.8,1.219,0,
BFIG.BE^K16,31/12/2005,0,24.88,1.219,0,
BFIG.BE^K16,31/12/2006,0,24.0,1.219,0,
BFIG.BE^K16,31/12/2007,0,25.76,1.219,0,
BFIG.BE^K16,31/12/2008,0,32.0,1.219,0,
BFIG.BE^K16,31/12/2009,0,30.24,1.219,0,
BFIG.BE^K16,31/12/2010,0,31.984,1.219,0,
BFIG.BE^K16,31/12/2011,0,9.6,1.219,0,
BFIG.BE^K16,31/12/2012,0,1.2,1.219,0,
BFIG.BE^K16,31/12/2013,0,0.896,1.219,0,
BFIG.BE^K16,31/12/2014,0,1.2,1.219,0,
BFIG.BE^K16,31/12/2015,0,0.64,1.219,0,
BFIG.BE^K16,31/12/2016,0,4.8,1.219,0,
BFIG.BE^K16,31/12/2017,0,4.8,1.219,0,
BFIG.BE^K16,31/12/2018,0,4.8,1.219,0,
BFIG.BE^K16,31/12/2019,0,4.8,1.219,0,
BFIG.BE^K16,31/12/2020,0,4.8,1.219,0,
BFIG.BE^K16,31/12/2021,0,4.8,1.219,0,
7IM.MU^C14,31/12/2008,-391.6,,139.4,,
7IM.MU^C14,31/12/2009,-394.9,,114.6,1,
7IM.MU^C14,31/12/2010,-436,,108.7,0,
7IM.MU^C14,31/12/2011,-436,,108.7,0,
7IM.MU^C14,31/12/2012,,16.65,52.9,,
7IM.MU^C14,31/12/2013,,15.75,52.9,,
7IM.MU^C14,31/12/2014,,15.75,52.9,,
7IM.MU^C14,31/12/2015,,15.75,52.9,,
7IM.MU^C14,31/12/2016,,15.75,52.9,,
7IM.MU^C14,31/12/2017,,15.75,52.9,,
7IM.MU^C14,31/12/2018,,15.75,52.9,,
7IM.MU^C14,31/12/2019,,15.75,52.9,,
7IM.MU^C14,31/12/2020,,15.75,52.9,,
7IM.MU^C14,31/12/2021,,15.75,52.9,,
RBXG.BE^G12,31/12/1999,7.025663,,51.83376,139,1.073712951
RBXG.BE^G12,31/12/2000,29.638,,72.582,290,1.247
RBXG.BE^G12,31/12/2001,29.638,,72.582,290,1.247
RBXG.BE^G12,31/12/2002,13.502,,62.898,255,0
RBXG.BE^G12,31/12/2003,8.357,,79.908,198,
RBXG.BE^G12,31/12/2004,8.357,,79.908,198,
RBXG.BE^G12,31/12/2005,8.603,,70.526,172,
RBXG.BE^G12,31/12/2006,10.864,,78.155,157,
RBXG.BE^G12,31/12/2007,8.072,,75.514,208,
RBXG.BE^G12,31/12/2008,2.372,,60.647,539,
RBXG.BE^G12,31/12/2009,-4.8,,20.875,547,
RBXG.BE^G12,31/12/2010,1.42,,25.491,455,
RBXG.BE^G12,31/12/2011,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2012,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2013,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2014,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2015,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2016,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2017,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2018,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2019,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2020,-3.029,,30.394,472,
RBXG.BE^G12,31/12/2021,-3.029,,30.394,472,
M7C.D^I20,31/12/2005,0.083,,1.182,,
M7C.D^I20,31/12/2006,0.454,5.082,0.074,,
M7C.D^I20,31/12/2007,0.454,4.914,0.074,,
M7C.D^I20,31/12/2008,0.454,2.48,0.823,,
M7C.D^I20,31/12/2009,0.711,2.2,0.438,,
M7C.D^I20,31/12/2010,0.63425,0.8,0.01593,,
M7C.D^I20,31/12/2011,0.60361,1.104,0.02319,,
M7C.D^I20,31/12/2012,0.60361,0.832,0.02319,,
M7C.D^I20,31/12/2013,0.576,0.832,0.048,,
M7C.D^I20,31/12/2014,0.40423,4.2,0.0194,,
M7C.D^I20,31/12/2015,1.79618,7.21752585,0.044,,
M7C.D^I20,31/12/2016,2.16106,8.4196175,0.0314,,
M7C.D^I20,31/12/2017,0,1.681023,0.11779,,
M7C.D^I20,31/12/2018,0,1.4008525,0.11779,,
M7C.D^I20,31/12/2019,0,1.4008525,0.11779,,
M7C.D^I20,31/12/2020,0,,0.11779,,
M7C.D^I20,31/12/2021,0,,0.11779,,
T21.MU^F18,31/12/2007,,1.4,,,
T21.MU^F18,31/12/2008,,1.0,,,
T21.MU^F18,31/12/2009,,0.6,,,
T21.MU^F18,31/12/2010,,0.6,,,
T21.MU^F18,31/12/2011,,0.6,,,
T21.MU^F18,31/12/2012,,4.5,,,
T21.MU^F18,31/12/2013,,1.8,,,
T21.MU^F18,31/12/2014,,1.59075,,,
T21.MU^F18,31/12/2015,,1.593,,,
T21.MU^F18,31/12/2016,,1.683,,,
T21.MU^F18,31/12/2017,,1.683,,,
MMH.H^I16,31/12/2008,,1.575,,,
MMH.H^I16,31/12/2009,,1.0425,,,
MMH.H^I16,31/12/2010,,1.491875,,,
MMH.H^I16,31/12/2011,,1.5,,,
MMH.H^I16,31/12/2012,,0.875,,,
MMH.H^I16,31/12/2014,,0.875,,,
MMH.H^I16,31/12/2015,,0.875,,,
MMH.H^I16,31/12/2016,,0.875,,,
MMH.H^I16,31/12/2017,,0.875,,,
MMH.H^I16,31/12/2018,,0.875,,,
MMH.H^I16,31/12/2019,,0.875,,,
MMH.H^I16,31/12/2020,,0.875,,,
MMH.H^I16,31/12/2021,,0.875,,,
MDCR.PK^L18,31/12/2014,0.00438346,57.74513976,0,,
MDCR.PK^L18,31/12/2015,-0.012217887,16.76104403,2.643924294,,
MDCR.PK^L18,31/12/2016,-0.012217887,3.8635366,2.643924294,,
MDCR.PK^L18,31/12/2017,-0.012217887,0.800307281,2.643924294,,
MDCR.PK^L18,31/12/2018,-0.012217887,0.848549793,2.643924294,,
MDCR.PK^L18,31/12/2019,-0.012217887,0.848549793,2.643924294,,
MDCR.PK^L18,31/12/2020,-0.012217887,0.848549793,2.643924294,,
MDCR.PK^L18,31/12/2021,-0.012217887,0.848549793,2.643924294,,
TINTB.LU^L18,31/12/2013,45.925,,122.734,,12.339
TINTB.LU^L18,31/12/2014,66.908,21.5,127.22,,0
TINTB.LU^L18,31/12/2015,66.908,2.522,127.22,,0
TINTB.LU^L18,31/12/2016,66.908,2.522,127.22,,0
TINTB.LU^L18,31/12/2017,66.908,2.522,127.22,,0
TINTB.LU^L18,31/12/2018,66.908,,127.22,,0
TINTB.LU^L18,31/12/2019,66.908,,127.22,,0
TINTB.LU^L18,31/12/2020,66.908,,127.22,,0
TINTB.LU^L18,31/12/2021,66.908,,127.22,,0
OFLG.H^D17,31/12/2004,,51.268848,,,
OFLG.H^D17,31/12/2005,,31.4021694,,,
OFLG.H^D17,31/12/2006,32.353,46.7828238,2.993,25,
OFLG.H^D17,31/12/2007,34.224,4.998,1.718,25,
OFLG.H^D17,31/12/2008,44.751,2.5,3.132,27,
OFLG.H^D17,31/12/2009,41.968,1.5,5.761,44,
OFLG.H^D17,31/12/2010,41.968,1.78,5.761,44,
OFLG.H^D17,31/12/2011,41.968,4.46193814,5.761,44,
OFLG.H^D17,31/12/2012,41.968,2.281563736,5.761,44,
OFLG.H^D17,31/12/2013,41.968,0.846035992,5.761,44,
OFLG.H^D17,31/12/2014,41.968,2.5734424,5.761,44,
OFLG.H^D17,31/12/2015,41.968,1.86249574,5.761,44,
OFLG.H^D17,31/12/2016,41.968,1.85899574,5.761,44,
OFLG.H^D17,31/12/2017,41.968,0.0003,5.761,44,
OFLG.H^D17,31/12/2018,41.968,0.0004,5.761,44,
OFLG.H^D17,31/12/2019,41.968,0.0015,5.761,44,
OFLG.H^D17,31/12/2020,41.968,0.0015,5.761,44,
OFLG.H^D17,31/12/2021,41.968,0.0015,5.761,44,
MUSG.BE^L20,31/12/1999,47.18356,,442.854543,1001,0
MUSG.BE^L20,31/12/2000,159.626,,503.245,1267,2.02
MUSG.BE^L20,31/12/2001,126.97,10.1012384,667.641,1691,2.056
MUSG.BE^L20,31/12/2002,126.97,0.726018,667.641,1691,2.056
MUSG.BE^L20,31/12/2003,126.97,1.8939822,667.641,1691,2.056
MUSG.BE^L20,31/12/2004,126.97,0.91542473,667.641,1691,2.056
MUSG.BE^L20,31/12/2005,126.97,2.65157508,667.641,1691,2.056
MUSG.BE^L20,31/12/2006,126.97,1.42048665,667.641,1691,2.056
MUSG.BE^L20,31/12/2007,126.97,1.10482295,667.641,1691,2.056
MUSG.BE^L20,31/12/2008,126.97,0.50506192,667.641,1691,2.056
MUSG.BE^L20,31/12/2009,126.97,0.37879644,667.641,1691,2.056
MUSG.BE^L20,31/12/2010,126.97,0.56819466,667.641,1691,2.056
MUSG.BE^L20,31/12/2011,126.97,0.3156637,667.641,1691,2.056
MUSG.BE^L20,31/12/2012,126.97,0.15783185,667.641,1691,2.056
MUSG.BE^L20,31/12/2013,126.97,0.12626548,667.641,1691,2.056
MUSG.BE^L20,31/12/2014,126.97,0.12626548,667.641,1691,2.056
MUSG.BE^L20,31/12/2015,126.97,0.09469911,667.641,1691,2.056
MUSG.BE^L20,31/12/2016,126.97,0.15783185,667.641,1691,2.056
MUSG.BE^L20,31/12/2017,126.97,0.09469911,667.641,1691,2.056
MUSG.BE^L20,31/12/2018,126.97,0.12626548,667.641,1691,2.056
MUSG.BE^L20,31/12/2019,126.97,0.078915925,667.641,1691,2.056
MUSG.BE^L20,31/12/2020,126.97,0.078915925,667.641,1691,2.056
MUSG.BE^L20,31/12/2021,126.97,0.078915925,667.641,1691,2.056
2HRA.H^J16,31/12/1998,0,,39.048904,505,
2HRA.H^J16,31/12/1999,0,,37.362152,480,
2HRA.H^J16,31/12/2000,3.457,,43.914,492,
2HRA.H^J16,31/12/2001,3.457,,43.914,492,
2HRA.H^J16,31/12/2002,68.712,,191.582,883,0
2HRA.H^J16,31/12/2003,68.712,,191.582,883,0
2HRA.H^J16,31/12/2004,79.404,,211.151,1215,8.512
2HRA.H^J16,31/12/2005,80.494,,497.069,1634,5.675
2HRA.H^J16,31/12/2006,71.84,,650.073,1811,5.675
2HRA.H^J16,31/12/2007,113.701,298.452476,743.472,1821,5.675
2HRA.H^J16,31/12/2008,172.254,298.452476,776.587,1227,19.126
2HRA.H^J16,31/12/2009,164.819,298.452476,1035.186,1340,24.19
2HRA.H^J16,31/12/2010,181.258,298.452476,762.288,1336,11.989
2HRA.H^J16,31/12/2011,226.435,298.452476,1056.767,1374,13.488
2HRA.H^J16,31/12/2012,236.785,298.452476,1209.534,1409,19.483
2HRA.H^J16,31/12/2013,213.331,298.452476,1228.945,1458,17.984
